Time,real,fake,rec,fake_det,rec_det,fake_dot_det,rec_dot_det,real_cumsum,fake_cumsum,rec_cumsum,fake_dot_det_cumsum,rec_dot_det_cumsum
2015-01-12 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 16:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-12 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 06:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 08:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 11:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 12:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
2015-01-13 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.7000014409423,249.94999907910824,75.72000016272068,161.46999979019165,64.36000016331673
